channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
8388607,8388607,-6713101,-2302586,8310945,-7093212,-6054156,8385639,1404598441.81,70
8388607,8388607,-6711742,-2300639,8310346,-7092426,-6051991,8384974,1404598441.815,70
8388607,8388607,-6712125,-2300818,8310249,-7092296,-6051857,8384886,1404598441.822,70
8388607,8388607,-6712426,-2301273,8310407,-7092471,-6052721,8385040,1404598441.83,70
8388607,8388607,-6711714,-2299792,8309867,-7091774,-6051212,8384454,1404598441.838,70
8388607,8388607,-6713509,-4194304,8388607,8388607,-6712904,-2301555,1404598441.844,70
8388607,8388607,-6711176,-2298900,8309914,-7091690,-6050257,8384458,1404598441.852,70
8388607,8388607,-6713928,-2302641,8311103,-7093158,-6054084,8385779,1404598441.859,70
8388607,8388607,-6711787,-2299507,8309968,-7091730,-6050901,8384537,1404598441.867,70
8388607,8388607,-6713847,-2302209,8311092,-7093049,-6053673,8385768,1404598441.872,70
8388607,8388607,-6714129,-2302667,8311395,-7093375,-6054255,8386074,1404598441.88,70
8388607,8388607,-6711789,-2298715,8310054,-7091682,-6050446,8384583,1404598441.888,70
8388607,8388607,-6714618,-2302773,8311178,-7093119,-6054724,8385846,1404598441.896,70
8388607,8388607,-6712000,-2298718,8309894,-7091457,-6050339,8384426,1404598441.901,70
8388607,8388607,-6714736,-2302595,8311298,-7093163,-6054845,8385953,1404598441.909,70
8388607,8388607,-6713496,-2300819,8310547,-7092243,-6052882,8385133,1404598441.916,70
8388607,8388607,-6713846,-2300885,8310088,-7091740,-6052535,8384676,1404598441.924,70
8388607,8388607,-6714377,-2301759,8310551,-7092256,-6053682,8385161,1404598441.93,70
8388607,8388607,-6713480,-2300043,8310330,-7091853,-6051911,8384886,1404598441.938,70
8388607,8388607,-6714859,-2301991,8310733,-7092404,-6054214,8385343,1404598441.945,70
8388607,8388607,-6713089,-2299223,8309708,-7091126,-6051334,8384219,1404598441.953,70
8388607,8388607,-6715814,-2302852,8311084,-7092766,-6054936,8385726,1404598441.96,70
8388607,8388607,-6713707,-2299687,8309844,-7091242,-6051856,8384378,1404598441.965,70
8388607,8388607,-6715454,-2301828,8311033,-7092592,-6054468,8385637,1404598441.975,70
8388607,8388607,-6715882,-2302546,8311201,-7092809,-6055232,8385823,1404598441.982,70
8388607,8388607,-6713864,-2299317,8309786,-7091069,-6051372,8384304,1404598441.987,70
8388607,8388607,-6716561,-2303048,8311183,-7092763,-6055676,8385819,1404598441.995,70
8388607,8388607,-6713811,-2298774,8309781,-7090979,-6051286,8384274,1404598442.002,70
8388607,8388607,-6716724,-2302822,8311436,-7092951,-6055763,8386064,1404598442.01,70
8388607,8388607,-6715462,-2300944,8310663,-7092010,-6053961,8385217,1404598442.016,70
8388607,8388607,-6715292,-2300330,8310200,-7091457,-6053236,8384733,1404598442.023,70
8388607,8388607,-6716199,-2301825,8310693,-7092036,-6054476,8385285,1404598442.031,70
8388607,8388607,-6715270,-2300067,8310078,-7091239,-6052619,8384618,1404598442.038,70
8388607,8388607,-6716767,-2302116,8310883,-7092204,-6055247,8385469,1404598442.044,70
8388607,8388607,-6714857,-2299216,8310056,-7091116,-6052247,8384548,1404598442.051,70
8388607,8388607,-6717351,-2302572,8310900,-7092194,-6055599,8385501,1404598442.06,70
8388607,8388607,-6715271,-2299585,8310027,-7091056,-6052600,8384529,1404598442.067,70
8388607,8388607,-6717244,-2302099,8310809,-7092007,-6055097,8385402,1404598442.073,70
8388607,8388607,-6716047,-2300201,8310201,-7091220,-6053443,8384706,1404598442.08,70
8388607,8388607,-6715268,-2298806,8309640,-7090526,-6052090,8384099,1404598442.088,70
8388607,8388607,-6718041,-2302814,8311315,-7092507,-6056413,8385911,1404598442.095,70
8388607,8388607,-6715601,-2299039,8309711,-7090536,-6052056,8384185,1404598442.102,70
8388607,8388607,-6718667,-2303299,8311431,-7092586,-6056655,8386041,1404598442.109,70
8388607,8388607,-6717578,-2301698,8310672,-7091679,-6054979,8385221,1404598442.117,70
8388607,8388607,-6717222,-2300729,8310368,-7091253,-6053965,8384888,1404598442.122,70
8388607,8388607,-6717988,-2301950,8310608,-7091575,-6055497,8385163,1404598442.13,70
8388607,8388607,-6716886,-2299903,8310139,-7090904,-6053428,8384626,1404598442.137,70
8388607,8388607,-6718624,-2302401,8310910,-7091861,-6056284,8385465,1404598442.146,70
8388607,8388607,-6716691,-2299453,8309957,-7090648,-6053265,8384412,1404598442.151,70
8388607,8388607,-6718939,-2302529,8311091,-7091998,-6056356,8385656,1404598442.16,70
8388607,8388607,-6717049,-2299649,8310604,-7091253,-6053724,8385059,1404598442.166,70
8388607,8388607,-6718929,-2301972,8311395,-7092198,-6055982,8385933,1404598442.174,70
8388607,8388607,-6718013,-2300714,8310669,-7091327,-6054411,8385159,1404598442.179,70
8388607,8388607,-6717141,-2299206,8310252,-7090769,-6052794,8384700,1404598442.187,70
8388607,8388607,-6719788,-2303012,8311440,-7092247,-6057118,8386011,1404598442.195,70
8388607,8388607,-6717025,-2298782,8310038,-7090465,-6052799,8384461,1404598442.203,70
8388607,8388607,-6720259,-2303316,8311466,-7092237,-6057437,8386039,1404598442.21,70
8388607,8388607,-6719218,-2301760,127,-129,-103,8343772,1404598442.215,70
8388607,8388607,-6718492,-2300356,8310602,-7091076,-6054476,8385074,1404598442.223,70
8388607,8388607,-6719404,-2301670,8311138,-7091707,-6056351,8385640,1404598442.229,70
8388607,8388607,-6718306,-2299599,8310443,-7090805,-6054197,8384871,1404598442.236,70
8388607,8388607,-6720304,-2302511,8311446,-7092043,-6057340,8385966,1404598442.244,70
8388607,8388607,-6718329,-2299719,8310273,-7090592,-6054068,8384704,1404598442.252,70
8388607,8388607,-6720134,-2301936,8311140,-7091628,-6056943,8385649,1404598442.257,70
8388607,8388607,-6718746,-2299969,8310349,-7090633,-6054598,8384788,1404598442.264,70
8388607,8388607,-6720333,-2301804,8311006,-7091409,-6056677,8385498,1404598442.273,70
8388607,8388607,-6720935,-2302741,8311263,-7091740,-6057911,8385776,1404598442.281,70
8388607,8388607,-6718207,-2298587,8310069,-7090167,-6053540,8384448,1404598442.286,70
8388607,8388607,-6721022,-2302641,8311328,-7091743,-6057979,8385842,1404598442.294,70
8388607,8388607,-6718497,-2298670,8309811,-7089860,-6053776,8384189,1404598442.301,70
8388607,8388607,-6719917,-2300521,8310432,-7090496,127,-129,1404598442.306,70
8388607,8388607,-6720681,-2301786,8310899,-7091153,-6056757,8385382,1404598442.315,70
8388607,8388607,-6719738,-2300077,8310216,-7090297,-6055206,8384643,1404598442.322,70
8388607,8388607,-6721046,-2302016,8310730,-7090946,-6057383,8385211,1404598442.33,70
8388607,8388607,-6719461,-2299521,8309715,-7089696,-6054498,8384119,1404598442.335,70
8388607,8388607,-6721923,-2302822,8311095,-7091326,-6058126,8385605,1404598442.342,70
8388607,8388607,-6719749,-2299747,8309979,-7089926,-6054919,8384392,1404598442.35,70
8388607,8388607,-6721523,-2301971,8311086,-7091197,-6057597,8385568,1404598442.359,70
8388607,8388607,-6720091,-2299781,8310086,-7089990,-6055597,8384469,1404598442.364,70
8388607,8388607,-6719586,-2298759,8309713,-7089517,-6054482,8384068,1404598442.371,70
8388607,8388607,-6722422,-2302949,8311089,-7091207,-6058704,8385590,1404598442.379,70
8388607,8388607,-6719471,-2298426,8309701,-7089404,-6054215,8384038,1404598442.387,70
8388607,8388607,-6722443,-2302620,8311071,-7091111,-6058774,8385546,1404598442.392,70
8388607,8388607,-6719884,-2298657,8309693,-7089356,-6054542,8384023,1404598442.401,70
8388607,8388607,-6721185,-2300369,8310361,-7090156,-6056345,8384754,1404598442.408,70
8388607,8388607,-6721946,-2301659,8310706,-7090573,-6057560,8385143,1404598442.415,70
8388607,8388607,-6720982,-2299796,8310250,-7089930,-6055841,8384621,1404598442.421,70
8388607,8388607,-6722769,-2302351,8310727,-7090584,-6058392,8385175,1404598442.428,70
8388607,8388607,-6721260,-2299786,8310065,-7089669,-6055667,8384420,1404598442.436,70
8388607,8388607,-6723210,-2302581,8311188,-7091024,-6058796,8385638,1404598442.445,70
8388607,8388607,-6720946,-2299315,8310323,-7089860,-6055825,8384654,1404598442.45,70
8388607,8388607,-6722811,-2301715,8310938,-7090637,-6058411,8385346,1404598442.458,70
8388607,8388607,-6721623,-2300008,8310539,-7090061,-6056634,8384876,1404598442.465,70
8388607,8388607,-6720939,-2298783,8310099,-7089501,-6055333,8384404,1404598442.473,70
8388607,8388607,-6723614,-2302614,8311324,-7091025,-6059594,8385751,1404598442.478,70
8388607,8388607,-6721066,-2298703,8309561,-7088883,-6055279,8383852,1404598442.486,70
8388607,8388607,-6724125,-2303015,8311069,-7090724,-6059844,8385498,1404598442.494,70
8388607,8388607,-6721387,-2298782,8309718,-7088986,-6055599,8383997,1404598442.501,70
8388607,8388607,-6722604,-2300357,8310253,-7089639,-6057239,8384586,1404598442.507,70
8388607,8388607,-6723522,-2301903,8310698,-7090176,-6058662,8385083,1404598442.514,70
8388607,8388607,-6722393,-2299792,8309999,-7089272,-6056705,8384309,1404598442.522,70
8388607,8388607,-6724264,-2302501,8311112,-7090576,-6059367,8385509,1404598442.527,70
8388607,8388607,-6722624,-2299731,8309782,-7088975,-6056388,8384078,1404598442.536,70
8388607,8388607,-6724519,-2302453,8311118,-7090531,-6059409,8385511,1404598442.543,70
8388607,8388607,-6722562,-2299621,8310309,-7089464,-6056643,8384597,1404598442.551,70
8388607,8388607,-6724573,-2302140,8311117,-7090443,-6059082,8385496,1404598442.556,70
8388607,8388607,-6723311,-2300301,8310314,-7089461,-6057472,8384613,1404598442.563,70
8388607,8388607,-6722390,-2298729,8310095,-2097152,4194303,-4194305,1404598442.572,70
8388607,8388607,-6725296,-2303019,8311293,-7090613,-6060287,8385695,1404598442.58,70
8388607,8388607,-6722650,-2298911,8309735,-7088676,-6055899,8383995,1404598442.585,70
8388607,8388607,-6725700,-2303114,8311066,-7090334,-6060491,8385451,1404598442.593,70
8388607,8388607,-6723011,-2299046,8309653,-7088548,-6056168,8383897,1404598442.6,70
8388607,8388607,-6723940,-2300289,8310311,-7089292,-6057516,8384604,1404598442.608,70
8388607,8388607,-6724906,-2301749,8310792,-7089872,-6059284,8385122,1404598442.614,70
8388607,8388607,-6723697,-2299457,8310221,-7089087,-6057251,8384473,1404598442.621,70
8388607,8388607,-6725596,-2302239,8311120,-7090191,-6060017,8385454,1404598442.629,70
8388607,8388607,-6723664,-2299076,8310046,-7088812,-6056687,8384278,1404598442.637,70
8388607,8388607,-6725589,-2301791,8310974,-7089967,-6059763,8385298,1404598442.642,70
8388607,8388607,-6724007,-2299495,8310223,-7088987,-6057297,8384456,1404598442.649,70
8388607,8388607,-6725615,-2301447,8310914,-7089816,-6059498,8385210,1404598442.658,70
8388607,8388607,-6724526,-2299973,8310527,-7089270,-6057946,8384761,1404598442.666,70
8388607,8388607,-6725408,-2300994,8311016,-7089799,-6058759,8385298,1404598442.671,70
8388607,8388607,-6726555,-2302741,8311466,-7090378,-6060591,8385803,1404598442.678,70
8388607,8388607,-6723849,-2298497,8310022,-7088547,-6056350,8384201,1404598442.686,70
8388607,8388607,-6726972,-2302938,8311388,-7090250,-6060845,8385715,1404598442.694,70
8388607,8388607,-6724186,-2298805,8309875,-7088354,-6056442,8384062,1404598442.7,70
8388607,8388607,-6725117,-2299956,8310287,-7088850,-6057751,8384515,1404598442.708,70
8388607,8388607,-6726164,-2301442,8310965,-7089640,-6059786,8385228,1404598442.715,70
8388607,8388607,-6725150,-2299542,8310079,-7088551,-6057489,8384284,1404598442.722,70
8388607,8388607,-6726766,-2301911,8310969,-7089618,-6060406,8385234,1404598442.728,70
8388607,8388607,-6724736,-2298711,8309910,-7088253,-6056989,8384069,1404598442.735,70
8388607,8388607,-6726790,-2301637,8310980,-7089556,-6060094,8385239,1404598442.744,70
8388607,8388607,-6725713,-2299981,8310176,-7088571,-6057952,8384373,1404598442.751,70
8388607,8388607,-6727192,-2301664,8310787,-7089309,-6059860,8385049,1404598442.757,70
8388607,8388607,-6726184,-2300311,8310364,-7088746,-6058507,8384573,1404598442.764,70
8388607,8388607,-6726858,-2300922,8310619,-7089011,-6059179,8384848,1404598442.772,70
8388607,8388607,-6728051,-2302691,8311386,-7089919,-6061185,8385672,1404598442.779,70
8388607,8388607,-6725241,-2298294,8310127,-7088275,-6056916,8384244,1404598442.786,70
8388607,8388607,-6728129,-2302348,8311488,-7089946,-6061356,8385733,1404598442.793,70
8388607,8388607,-6725581,-2298589,8309860,-7087962,-6057067,8383984,1404598442.801,70
255,-257,-206,-5568071,-4370691,-5907161,-6162617,419583,1404598442.806,70
8388607,8388607,-6727837,-2301666,8311126,-7089448,-6060661,8385333,1404598442.813,70
8388607,8388607,-6726604,-2299594,8310224,-7088328,-6058022,8384376,1404598442.821,70
8388607,8388607,-6728227,-2302015,8311191,-7089476,-6061011,8385414,1404598442.826,70
8388607,8388607,-6726220,-2299004,8310315,-7088335,-6057948,8384430,1404598442.834,70
8388607,8388607,-6728118,-2301424,8311199,-7089394,-6060617,8385392,1404598442.842,70
8388607,8388607,-6726917,-2299577,8310462,-7088484,-6058746,8384583,1404598442.85,70
8388607,8388607,-6728310,-2301236,8310911,-7089034,-6060332,8385094,1404598442.855,70
8388607,8388607,-6727451,-2300111,8310479,-7088487,-6059236,8384618,1404598442.863,70
8388607,8388607,-6726285,-2298146,8309922,-7087749,-6057332,8383991,1404598442.871,70
8388607,8388607,-6729435,-2302492,8311221,-7089384,-6061958,8385431,1404598442.88,70
8388607,8388607,-6726969,-2298786,8309786,-7087592,-6057555,8383872,1404598442.884,70
8388607,8388607,-6729665,-2302469,8311334,-7089436,-6061832,8385539,1404598442.891,70
8388607,8388607,-6727115,-2298714,8309936,-7087681,-6057711,8384010,1404598442.899,70
8388607,8388607,-6727948,-2299715,8310108,-7087921,-6058778,8384218,1404598442.907,70
8388607,8388607,-6729387,-2301671,8311084,-7089051,-6061422,8385239,1404598442.912,70
8388607,8388607,-6727922,-2299210,8310228,-7087944,-6058601,8384297,1404598442.92,70
8388607,8388607,-6729961,-2302378,8311276,-7089221,-6061772,8385456,1404598442.928,70
8388607,8388607,-6728050,-2299530,8310373,-7088067,-6058784,8384455,1404598442.936,70
8388607,8388607,-6729690,-2301468,8311247,-7089092,-6061296,8385389,1404598442.941,70
8388607,8388607,-6728696,-2300148,8310716,-7088413,-6059521,8384811,1404598442.949,70
8388607,8388607,-6729684,-2301225,8311259,-7089011,-6060722,8385389,1404598442.957,70
8388607,8388607,-6729172,-2300564,8310906,-7088572,-6060039,8385006,1404598442.965,70
8388607,8388607,-6727995,-2298617,8310383,-7087866,-6057981,8384416,1404598442.97,70
8388607,8388607,-6730807,-2302455,8312001,-7089788,-6062583,8386144,1404598442.977,70
8388607,8388607,-6728079,-2298332,8310538,-7087949,-6058153,8384546,1404598442.985,70
8388607,8388607,-6730847,-2302192,8311823,-7089531,-6062397,8385961,1404598442.994,70
8388607,8388607,-6728491,-2298724,8310309,-7087683,-6058391,8384328,1404598442.999,70
8388607,8388607,-6729280,-2299657,8310611,-7088043,-6059297,8384664,1404598443.006,70
8388607,8388607,-6730681,-2301654,8311528,-7089121,-6061952,8385634,1404598443.014,70
8388607,8388607,-6728830,-2298642,8310464,-7087772,-6058778,8384475,1404598443.021,70
8388607,8388607,-6731103,-2302056,8311476,-7089034,-6062214,8385598,1404598443.03,70
8388607,-524288,1048575,-1048577,-841121,-287321,5233081,5405524,1404598443.034,70
8388607,8388607,-6730871,-2301182,8311283,-7088726,-6061674,8385366,1404598443.044,70
8388607,8388607,-6729786,-2299651,8310699,-7087989,-6060107,8384717,1404598443.049,70
8388607,8388607,-6730739,-2300810,8311008,-7088355,-6061102,8385076,1404598443.055,70
8388607,8388607,-6730416,-2300344,8310725,-7088002,-6060707,8384766,1404598443.063,70
8388607,8388607,-6729184,-2298251,8310036,-7087124,-6058637,8383998,1404598443.071,70
8388607,8388607,-6732122,-2302394,8311565,-7088979,-6063176,8385667,1404598443.076,70
8388607,8388607,-6729437,-2298437,8310063,-7087100,-6058737,8384031,1404598443.084,70
8388607,8388607,-6732429,-2302651,8311420,-7088773,-6062952,8385540,1404598443.092,70
8388607,8388607,-6729937,-2298802,8310007,-7087019,-6059246,8383979,1404598443.1,70
8388607,8388607,-6730486,-2299325,8310282,-7087328,-6059903,8384275,1404598443.105,70
8388607,8388607,-6732468,-2302327,8311065,-7088327,-6062767,8385159,1404598443.113,70
8388607,8388607,-6730560,-2299177,8309875,-7086838,-6059449,8383867,1404598443.12,70
8388607,8388607,-6732837,-2302511,8311213,-7088431,-6063140,8385310,1404598443.129,70
8388607,8388607,-6731076,-2299879,8310353,-7087332,-6060351,8384358,1404598443.134,70
8388607,8388607,-6732316,-2301266,8311050,-7088135,-6062337,8385094,1404598443.141,70
8388607,8388607,-6731284,-2299888,8310490,-7087430,-6060892,8384473,1404598443.149,70
8388607,8388607,-6732172,-2300890,8310609,-7087591,-6061732,8384634,1404598443.157,70
8388607,8388607,-6732125,-2300824,8310552,-7087507,-6061744,8384556,1404598443.162,70
8388607,8388607,-6730711,-2298548,8309786,-7086531,-6059472,8383709,1404598443.17,70
8388607,8388607,-6733687,-2302738,8311169,-7088232,-6063953,8385227,1404598443.178,70
8388607,8388607,-6731133,-2299047,8309743,-7086456,-6059654,8383691,1404598443.186,70
8388607,8388607,-6733964,-2302891,8311177,-7088189,-6063846,8385251,1404598443.191,70
8388607,8388607,-6731692,-2299451,8310258,-7086944,-6060154,8384202,1404598443.198,70
8388607,8388607,-6732121,-2299813,8310197,-7086898,-6060624,8384149,1404598443.206,70
8388607,8388607,-6733710,-2302201,8310976,-7087859,-6063531,8385002,1404598443.215,70
8388607,8388607,-6731861,-2299204,8309881,-7086469,-6060115,8383811,1404598443.22,70
8388607,8388607,-6734372,-2302748,8310954,-7087821,-6064087,8384990,1404598443.229,70
8388607,8388607,-6731964,-2298937,8309931,-7086456,-6060101,8383842,1404598443.235,70
8388607,8388607,-6733759,-2301416,8310723,-7087442,-6062937,8384713,1404598443.242,70
8388607,8388607,-6732882,-2300349,8310040,-7086641,-6061685,8383989,1404598443.248,70
8388607,8388607,-6733709,-2301191,8310426,-7087050,-6062292,8384413,1404598443.256,70
8388607,8388607,-6733851,-2301384,8310801,-7087417,-6062549,8384786,1404598443.264,70
8388607,8388607,-6732405,-2299049,8310042,-7086451,-6060128,8383950,1404598443.271,70
8388607,8388607,-6734935,-2302481,8311678,-7088366,-6064384,8385689,1404598443.278,70
8388607,8388607,-6732392,-2298736,8310098,-7086430,-6060244,8383980,1404598443.284,70
8388607,8388607,-6735332,-2302688,8311663,-7088306,-6064457,8385681,1404598443.292,70
8388607,8388607,-6733072,-2299340,8310430,-7086754,-6060811,8384320,1404598443.3,70
8388607,8388607,-6733432,-2299669,8310439,-7086778,-6061055,8384351,1404598443.305,70
8388607,8388607,-6735083,-2302149,8311458,-7087989,-6064146,8385446,1404598443.313,70
8388607,8388607,-6733187,-2299062,8310201,-7086429,-6060691,8384086,1404598443.321,70
8388607,8388607,-6735640,-2302509,8311598,-7088101,-6064726,8385581,1404598443.328,70
8388607,8388607,-6733404,-2299016,8310291,-7086457,-6060651,8384162,1404598443.334,70
8388607,8388607,-6735184,-2301559,8311100,-7087464,-6063321,8385062,1404598443.342,70
8388607,8388607,-6734287,-2300291,8310654,-7086895,-6062504,8384549,1404598443.35,70
8388607,8388607,-6734968,-2300874,8310695,-7086956,-6062960,8384624,1404598443.355,70
8388607,8388607,-6735115,-2301158,8310962,-7087213,-6063345,8384884,1404598443.363,70
8388607,8388607,-6733509,-2295808,4095,-4097,-3289,-6448228,1404598443.37,70
8388607,8388607,-6736287,-2302493,8311591,-7087923,-6065077,8385558,1404598443.377,70
8388607,8388607,-6733751,-2298721,8310294,-7086272,-6061034,8384128,1404598443.384,70
8388607,8388607,-6736496,-2302395,8311486,-7087739,-6064989,8385441,1404598443.391,70
8388607,8388607,-6736132,-2301949,8311298,-7087493,-6064483,8385233,1404598443.399,70
8388607,8388607,-6734559,-2299481,8310473,-7086426,-6061379,8384342,1404598443.406,70
8388607,8388607,-6736536,-2302401,8311568,-7087744,-6064699,8385523,1404598443.412,70
8388607,8388607,-6734529,-2299065,8310431,-7086291,-6061212,8384263,1404598443.419,70
8388607,8388607,-6737252,-2303073,8311614,-7087771,-6065259,8385579,1404598443.428,70
8388607,8388607,-6735526,-2300560,8310804,-7086732,-6062527,8384679,1404598443.435,70
8388607,8388607,-6736435,-2301567,8311522,-7087505,-6063620,8385435,1404598443.441,70
8388607,8388607,-6736041,-2301056,8311046,-7086962,-6063153,8384934,1404598443.448,70
8388607,8388607,-6736373,-2300990,8311114,-7087005,-6063380,8384989,1404598443.456,70
8388607,8388607,-6736691,-2301565,8311397,-7087304,-6063957,8385284,1404598443.461,70
8388607,8388607,-6735121,-2299143,8310415,-7086099,-6061239,8384224,1404598443.469,70
8388607,8388607,-6737698,-2302624,8311631,-7087600,-6065509,8385549,1404598443.477,70
8388607,8388607,-6735474,-2299201,8310339,-7085984,-6061694,8384133,1404598443.485,70
8388607,8388607,-6738242,-2303004,8311499,-7087433,-6065568,8385426,1404598443.49,70
8388607,8388607,-6735842,-2299419,8310570,-7086182,-6062094,8384365,1404598443.497,70
8388607,8388607,-6735906,-2299267,8310359,-7085943,-6062014,8384151,1404598443.505,70
8388607,8388607,-6738451,-2302968,8311282,-7087145,-6065652,8385198,1404598443.514,70
8388607,8388607,-6736180,-2299327,8310093,-7085630,-6061929,8383882,1404598443.519,70
8388607,8388607,-6738641,-2302849,8311607,-7087431,-6066031,8385506,1404598443.527,70
8388607,8388607,-6736918,-2300349,8310827,-7086421,-6063347,8384638,1404598443.534,70
8388607,8388607,-6737761,-2301214,8310983,-7086617,-6064292,8384829,1404598443.541,70
8388607,8388607,-6737648,-2301159,8310685,-7086282,-6064050,8384516,1404598443.547,70
8388607,8388607,-6737809,-2301089,8310765,-7086319,-6063867,8384597,1404598443.555,70
8388607,8388607,-6738174,-2301824,8311233,-7086822,-6064559,8385088,1404598443.564,70
8388607,8388607,-6736611,-2299374,8310392,-7085754,-6061796,8384163,1404598443.57,70
8388607,8388607,-6739220,-2302945,8311683,-7087326,-6065987,8385571,1404598443.576,70
8388607,8388607,-6737116,-2299812,8310201,-7085540,-6062259,8383981,1404598443.583,70
8388607,8388607,-6739589,-2303170,8311401,-7086997,-6065892,8385299,1404598443.591,70
8388607,8388607,-6737436,-2300062,8310330,-7085640,-6062600,8384125,1404598443.6,70
8388607,8388607,-6737464,-2299830,8310319,-7085586,-6062329,8384108,1404598443.605,70
8388607,8388607,-6739881,-2303224,8311676,-7087211,-6066181,8385559,1404598443.612,70
8388607,8388607,-6737504,-2299487,8310342,-7085532,-6062319,8384094,1404598443.62,70
8388607,8388607,-6740092,-2303274,8311886,-7087374,-6066463,8385771,1404598443.628,70
8388607,8388607,-6738402,-131072,262143,-262145,-210551,5695310,1404598443.633,70
8388607,8388607,-6739356,-2301833,8311348,-7086666,-6064732,8385182,1404598443.641,70
8388607,8388607,-6739182,-2301519,8311333,-7086601,-6064862,8385129,1404598443.649,70
8388607,8388607,-6739242,-2301272,8311154,-7086377,-6064379,8384957,1404598443.654,70
8388607,8388607,-6739887,-2302322,8311424,-7086706,-6065404,8385264,1404598443.663,70
8388607,8388607,-6738192,-2299659,8310581,-7085628,-6062614,8384336,1404598443.669,70
8388607,8388607,-6740810,-2303149,8311843,-7087162,-6066776,8385694,1404598443.677,70
8388607,8388607,-6738472,-2299699,8310378,-7085376,-6063062,8384109,1404598443.683,70
8388607,8388607,-6740916,-2303046,8311628,-7086877,-6066460,8385481,1404598443.69,70
32767,-32769,-26325,6872293,-164144,4166624,-679046,-3309584,1404598443.698,70
8388607,8388607,-6738923,-2299954,8310609,-7085540,-6062958,8384356,1404598443.705,70
8388607,8388607,-6741256,-2303245,8311900,-7087107,-6066939,8385744,1404598443.711,70
8388607,8388607,-6738778,-2299429,8310678,-7085532,-6062854,8384395,1404598443.718,70
8388607,8388607,-6741563,-2303576,8311827,-7086997,-6067022,8385688,1404598443.727,70
8388607,8388607,-6740073,-2301392,8311055,-7086026,-6064631,8384842,1404598443.734,70
8388607,8388607,-6740519,-2301522,8311174,-7086141,-6065241,8384951,1404598443.74,70
8388607,8388607,-6740789,-2301932,8311191,-7086161,-6065524,8384976,1404598443.747,70
8388607,8388607,-6740427,-2301076,8311042,-7085909,-6064621,8384809,1404598443.755,70
8388607,8388607,-6741955,-2303318,8311875,-7086926,-6067224,8385713,1404598443.762,70
8388607,8388607,-6739620,-2299938,8310550,-7085274,-6063133,8384274,1404598443.769,70
8388607,8388607,-6742415,-2303686,8311476,-7086491,-6067292,8385313,1404598443.776,70
8388607,8388607,-6740015,-2300217,8309997,-7084695,-6063622,8383711,1404598443.784,70
8388607,8388607,-6742316,-2303426,8311269,-7086209,-6066876,8385109,1404598443.789,70
8388607,8388607,-6742354,-2303561,8311325,-7086257,-6067067,8385154,1404598443.797,70
8388607,8388607,-6740353,-2300232,8310218,-7084844,-6063597,8383933,1404598443.804,70
8388607,8388607,-6742749,-2303642,8311688,-7086582,-6067529,8385513,1404598443.813,70
8388607,8388607,-6740334,-2300058,8310424,-7084969,-6063315,8384136,1404598443.818,70
8388607,8388607,-6742922,-2303705,8311933,-7086778,-6067651,8385759,1404598443.825,70
8388607,8388607,-6741429,-2301506,8311403,-7086053,-6065382,8385148,1404598443.833,70
8388607,8388607,-6742092,-2302063,8311184,-7085834,-6065668,8384953,1404598443.841,70
8388607,8388607,-6742182,-2302289,8311093,-7085744,-6066127,8384860,1404598443.846,70
8388607,8388607,-6741707,-2301278,8310859,-7085389,-6064976,8384596,1404598443.854,70
8388607,8388607,-6743291,-2303586,8311731,-4194304,8388607,8388607,1404598443.862,70
8388607,8388607,-6740993,-2300102,8310546,-7084946,-6063887,8384227,1404598443.87,70
8388607,8388607,-6743904,-2304087,8311729,-7086432,-6067748,8385551,1404598443.875,70
8388607,8388607,-6741614,-2300792,8310289,-7084684,-6064221,8384002,1404598443.884,70
8388607,8388607,-6743621,-2303361,8311544,-7086141,-6067353,8385338,1404598443.89,70
8388607,8388607,-6743696,-2303489,8311598,-7086202,-6067686,8385389,1404598443.899,70
8388607,8388607,-6741763,-2300309,8310036,-7084332,-6064084,8383714,1404598443.904,70
8388607,8388607,-6744472,-2304198,8311736,-7086336,-6068102,8385549,1404598443.913,70
8388607,8388607,-6741859,-2300139,8310419,-7084647,-6063821,8384098,1404598443.919,70
8388607,8388607,-6744703,-2304197,8311704,-7086249,-6068259,8385508,1404598443.927,70
8388607,8388607,-6743317,-2302131,8310901,-7085261,-6066173,8384626,1404598443.932,70
8388607,8388607,-6743559,-2302136,8310854,-7085182,-6066102,8384584,1404598443.94,70
8388607,8388607,-6743853,-2302706,8311130,-7085478,-6066764,8384873,1404598443.949,70
8388607,8388607,-6743420,-2301757,8310669,-7084905,-6065484,8384391,1404598443.955,70
8388544,127,-129,-103,1396444,-2571906,-2950765,-2057053,1404598443.96,70
8388607,8388607,-6743004,-2301102,8310651,-7084781,-6064566,8384336,1404598443.968,70
8388607,8388607,-6745432,-2304357,8311452,-7085842,-6068307,8385250,1404598443.975,70
8388607,8388607,-6743086,-2300907,8310469,-7084558,-6064935,8384139,1404598443.981,70
8388607,8388607,-6743176,-2300798,8310429,-7084489,-6064787,8384092,1404598443.989,70
8388607,8388607,-6745743,-2304571,8311771,-7086119,-6068550,8385564,1404598443.997,70
8388607,8388607,-6743286,-2300676,8310396,-7084395,-6064751,8384051,1404598444.004,70
8388607,8388607,-6745965,-2304672,8311798,-7086105,-6068809,8385591,1404598444.01,70
